algorithm,layer,operation,direction,state,tradeSize,tickCrossings,coldGas,warmGas,rawGas,nullTwinGas,adjustedGas,gasRefunded,compilerConfig,sourceCommit,note
univ3-zero-fee,A2,fullQuote,buy-base,balanced,0.01%,0,0,0,10867,1402,9465,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,balanced,0.1%,0,0,0,10885,1402,9483,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,balanced,1%,3,0,0,27599,1402,26197,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,balanced,5%,12,0,0,79078,1402,77676,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,balanced,10%,12,0,0,79050,1402,77648,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,off-target,0.01%,0,0,0,10280,1402,8878,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,off-target,0.1%,1,0,0,10308,1402,8906,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,off-target,1%,7,0,0,10256,1402,8854,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,off-target,5%,11,0,0,10256,1402,8854,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,off-target,10%,11,0,0,10250,1402,8848,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,off-target,0.01%,0,0,0,10881,1402,9479,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,off-target,0.1%,1,0,0,15995,1402,14593,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,off-target,1%,7,0,0,16033,1402,14631,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,off-target,5%,12,0,0,15049,1402,13647,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,buy-base,off-target,10%,12,0,0,15951,1402,14549,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A1,primitiveStep,sell-base,balanced,0.01%,0,0,0,5198,1752,3446,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A1: ONE SwapMath.computeSwapStep. NOT comparable with any whole-quote row, incl. V3 A2"
univ3-zero-fee,A1,primitiveStep,sell-base,balanced,0.1%,0,0,0,5198,1752,3446,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A1: ONE SwapMath.computeSwapStep. NOT comparable with any whole-quote row, incl. V3 A2"
univ3-zero-fee,A1,primitiveStep,sell-base,balanced,1%,0,0,0,3863,1752,2111,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A1: ONE SwapMath.computeSwapStep. NOT comparable with any whole-quote row, incl. V3 A2"
univ3-zero-fee,A1,primitiveStep,sell-base,balanced,5%,0,0,0,3863,1752,2111,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A1: ONE SwapMath.computeSwapStep. NOT comparable with any whole-quote row, incl. V3 A2"
univ3-zero-fee,A1,primitiveStep,sell-base,balanced,10%,0,0,0,3863,1752,2111,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A1: ONE SwapMath.computeSwapStep. NOT comparable with any whole-quote row, incl. V3 A2"
dodo,B,stateUpdate-algorithmOracle,sell-base,balanced,1%,0,58115,46115,46115,1485,44630,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"CROSS-ALGORITHM number: oracle delivered through the identical adapter calldata slot for every algorithm"
dodo,B,stateUpdate-algorithmOracle-cold,sell-base,balanced,1%,0,58115,46115,58115,1485,56630,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"vm.coolSlot on slots 0..5 of the CELL, the contract that OWNS them; cooling the Adapter wrapper does nothing"
dodo,B,stateUpdate-algorithmOracle,sell-base,off-target,1%,0,55872,43872,43872,1485,42387,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"CROSS-ALGORITHM number: oracle delivered through the identical adapter calldata slot for every algorithm"
dodo,B,stateUpdate-algorithmOracle-cold,sell-base,off-target,1%,0,55872,43872,55872,1485,54387,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"vm.coolSlot on slots 0..5 of the CELL, the contract that OWNS them; cooling the Adapter wrapper does nothing"
dodo,B,stateUpdate-algorithmOracle,buy-base,balanced,1%,0,56771,44771,44771,1485,43286,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"CROSS-ALGORITHM number: oracle delivered through the identical adapter calldata slot for every algorithm"
dodo,B,stateUpdate-algorithmOracle-cold,buy-base,balanced,1%,0,56771,44771,56771,1485,55286,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"vm.coolSlot on slots 0..5 of the CELL, the contract that OWNS them; cooling the Adapter wrapper does nothing"
